,loop_step,standard_dev,number_town_people,guac_20,guac_19,guac_18,guac_17,guac_16,guac_15,guac_14,guac_13,guac_12,guac_11,guac_10,guac_9,guac_8,guac_7,guac_6,guac_5,guac_4,guac_3,guac_2,fraction_multiple_condorcet_winners
1414,14,3,100,true,true,false,false,true,true,true,false,false,true,false,true,false,false,true,false,true,false,false,0.0
1415,15,3,100,true,false,true,true,true,false,true,true,false,false,true,true,true,true,false,true,false,true,false,0.0
1416,16,3,100,true,true,false,true,false,true,true,true,false,false,false,true,true,true,true,false,true,true,false,0.0
1417,17,3,100,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,false,true,0.0
1418,18,3,100,false,true,false,false,true,false,true,true,true,true,true,true,false,true,true,true,false,false,false,0.0
1419,19,3,100,true,true,false,false,true,true,true,true,false,true,true,false,false,true,false,false,false,false,true,0.0
1420,20,3,100,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,false,0.0
1421,21,3,100,false,true,false,false,true,false,true,true,false,true,false,false,true,true,true,true,false,false,false,0.0
1422,22,3,100,true,true,true,true,false,true,false,true,false,false,true,true,false,false,false,true,false,false,false,0.0
1423,23,3,100,true,true,true,true,false,true,true,true,false,true,false,true,true,false,false,true,false,false,false,0.0
1424,24,3,100,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,0.0
1425,25,3,100,true,true,true,true,true,true,false,true,false,false,true,true,false,false,true,true,true,true,false,0.0
1426,26,3,100,true,true,false,false,false,false,true,true,true,true,false,true,false,false,true,false,true,true,false,0.0
1427,27,3,100,true,true,true,true,true,false,false,false,false,false,true,true,false,true,true,false,true,false,false,0.0
1428,28,3,100,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,false,false,false,0.0
1429,29,3,100,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,0.0
1430,30,3,100,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,true,false,false,true,0.0
1431,31,3,100,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,true,false,true,true,0.0
1432,32,3,100,true,true,true,false,true,false,true,true,true,true,false,false,true,false,false,false,false,false,true,0.0
1433,33,3,100,true,true,false,true,false,false,true,true,true,false,false,true,true,true,true,false,true,false,false,0.0
1434,34,3,100,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,false,true,true,false,0.0
1435,35,3,100,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,0.0
1436,36,3,100,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,false,false,0.0
1437,37,3,100,true,false,true,false,true,true,true,true,true,true,true,false,false,false,true,false,true,false,true,0.0
1438,38,3,100,true,true,true,false,false,true,true,true,false,true,false,true,true,false,true,true,true,false,true,0.0
1439,39,3,100,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,false,0.0
1440,40,3,100,false,true,true,false,true,true,true,true,true,true,false,true,true,false,false,false,false,false,false,0.0
1441,41,3,100,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,0.0
1442,42,3,100,true,false,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true,false,0.0
1443,43,3,100,true,true,true,true,false,false,true,false,true,true,false,false,true,true,false,true,true,false,true,0.0
1444,44,3,100,false,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,false,true,0.0
1445,45,3,100,true,true,true,false,false,true,false,false,true,true,false,false,false,true,false,false,true,true,true,0.0
1446,46,3,100,false,true,true,true,true,true,false,true,false,true,false,true,true,false,false,false,false,true,false,0.0
1447,47,3,100,true,true,true,true,false,false,true,false,true,true,false,true,true,true,false,true,false,false,false,0.0
1448,48,3,100,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true,false,false,false,false,0.0
1449,49,3,100,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,false,false,0.0
1450,50,3,100,false,true,true,true,true,true,true,true,false,false,true,false,true,true,false,false,true,true,false,0.0
1451,51,3,100,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,true,false,0.0
1452,52,3,100,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,false,false,false,0.0
1453,53,3,100,false,true,true,false,true,true,false,true,false,true,true,false,true,false,true,false,false,false,true,0.0
1454,54,3,100,false,true,true,true,true,false,false,true,false,true,false,true,true,true,true,false,false,true,false,0.0
1455,55,3,100,false,true,true,true,true,true,true,false,false,true,false,true,true,false,false,false,true,true,true,0.0
1456,56,3,100,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,true,true,0.0
1457,57,3,100,true,true,true,true,true,true,false,true,false,true,true,false,true,false,false,false,true,true,false,0.005
1458,58,3,100,true,true,false,true,true,true,true,true,false,true,false,false,true,false,true,false,true,false,false,0.0
1459,59,3,100,true,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,false,false,false,0.0
1460,60,3,100,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,false,true,true,false,0.0
1461,61,3,100,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,0.0
1462,62,3,100,false,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false,true,false,false,0.0
1463,63,3,100,true,true,true,true,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,0.0
1464,64,3,100,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,true,false,true,false,0.0
1465,65,3,100,true,true,true,true,false,false,true,false,false,false,true,true,false,true,true,true,false,true,false,0.0
1466,66,3,100,true,false,true,true,false,true,true,false,true,true,true,true,false,false,false,true,false,false,true,0.0
1467,67,3,100,true,true,false,false,true,true,true,true,false,true,false,true,true,true,false,false,false,false,false,0.0
1468,68,3,100,true,true,false,true,true,true,true,true,true,true,true,true,false,false,false,false,false,true,false,0.0
1469,69,3,100,true,false,false,true,false,false,true,false,true,false,true,true,true,true,true,true,false,true,false,0.0
1470,70,3,100,true,true,true,true,true,false,true,false,true,true,false,false,true,true,true,false,false,false,false,0.0
1471,71,3,100,true,false,false,false,false,false,true,true,true,true,true,true,true,true,false,true,false,true,false,0.0
1472,72,3,100,true,false,false,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,false,0.0
1473,73,3,100,false,true,true,true,false,false,true,false,true,false,true,false,false,true,false,false,true,true,false,0.0
1474,74,3,100,true,false,false,true,true,true,false,true,false,true,false,true,false,true,true,true,false,true,true,0.0
1475,75,3,100,true,true,true,true,false,true,false,true,true,false,false,true,false,false,false,true,false,true,false,0.0
1476,76,3,100,true,true,true,false,true,false,true,false,true,true,false,false,true,false,false,true,true,false,false,0.0
1477,77,3,100,true,true,true,true,false,false,true,true,true,true,false,true,false,true,false,true,false,true,true,0.0
1478,78,3,100,false,false,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,0.0
1479,79,3,100,true,true,true,true,true,false,false,true,true,false,true,false,true,true,true,false,true,false,false,0.0
1480,80,3,100,true,true,false,true,true,true,true,true,true,false,true,true,false,false,false,false,false,false,false,0.0
1481,81,3,100,false,false,false,false,false,true,true,true,true,true,false,true,true,true,true,false,false,false,true,0.0
1482,82,3,100,true,true,true,true,false,false,false,true,true,true,false,true,true,false,true,true,false,false,false,0.0
1483,83,3,100,true,true,true,true,false,true,false,true,true,true,false,false,false,true,false,true,false,false,true,0.0
1484,84,3,100,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false,true,false,true,true,0.0
1485,85,3,100,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,false,0.0
1486,86,3,100,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,0.0
1487,87,3,100,true,true,true,true,false,true,true,true,false,false,true,false,false,true,true,false,true,false,false,0.0
1488,88,3,100,true,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,false,0.0
1489,89,3,100,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,0.0
1490,90,3,100,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,0.0
1491,91,3,100,true,true,true,false,true,false,true,true,true,true,true,false,false,false,false,true,true,false,false,0.0
1492,92,3,100,true,true,false,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,false,0.0
1493,93,3,100,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,0.0
1494,94,3,100,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,false,true,0.0
1495,95,3,100,true,false,true,true,true,true,true,false,true,true,false,true,true,false,true,false,false,true,false,0.0
1496,96,3,100,true,true,true,false,true,true,true,true,false,true,false,false,false,false,false,false,false,true,false,0.0
1497,97,3,100,true,false,true,false,false,true,true,true,false,false,true,true,true,false,true,false,false,true,false,0.0
1498,98,3,100,true,true,false,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false,0.0
1499,99,3,100,true,true,true,false,true,true,false,true,false,false,true,false,true,true,true,false,true,true,false,0.0
1500,100,3,100,true,true,true,true,true,true,false,true,false,false,false,true,true,false,false,false,true,true,false,0.0
1501,101,3,100,true,false,true,false,false,false,true,true,false,false,false,false,true,true,true,true,true,false,false,0.0
1502,102,3,100,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,false,true,false,0.0
1503,103,3,100,true,true,true,true,true,true,true,true,false,true,true,false,false,false,false,false,true,true,false,0.0
1504,104,3,100,true,false,true,false,true,true,true,false,false,true,false,true,false,true,true,false,true,true,false,0.0
1505,105,3,100,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false,true,false,true,0.0
1506,106,3,100,true,false,true,true,true,true,false,true,true,true,true,false,false,false,true,false,true,false,true,0.0
1507,107,3,100,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,false,0.0
1508,108,3,100,true,true,false,true,true,false,false,false,false,false,true,false,true,false,true,true,false,false,false,0.0
1509,109,3,100,false,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,false,false,false,0.0
1510,110,3,100,true,false,true,true,true,false,false,true,false,false,true,false,true,true,true,false,false,true,false,0.0
1511,111,3,100,true,false,true,false,true,false,true,false,true,false,false,true,true,true,true,true,false,false,true,0.0
1512,112,3,100,true,true,false,true,false,true,true,true,false,true,false,true,true,true,false,true,false,false,true,0.0
1513,113,3,100,true,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true,false,false,0.0
1514,114,3,100,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,false,0.0
1515,115,3,100,true,true,false,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,0.0
1516,116,3,100,true,false,true,false,true,true,true,true,false,true,false,false,true,true,false,true,false,true,false,0.0
1517,117,3,100,true,true,false,true,false,true,false,true,false,false,false,false,true,false,false,false,true,true,true,0.0
1518,118,3,100,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true,false,0.0
1519,119,3,100,false,true,true,true,true,true,false,true,false,true,false,true,true,false,false,true,false,true,true,0.0
1520,120,3,100,false,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,false,false,false,0.0
1521,121,3,100,true,true,true,true,true,true,true,false,false,false,true,false,false,false,true,true,true,true,false,0.0
1522,122,3,100,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,false,true,false,0.0
1523,123,3,100,false,true,true,true,true,false,false,true,true,true,false,true,true,false,false,false,false,false,false,0.0
1524,124,3,100,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,false,true,false,0.0
1525,125,3,100,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,0.0
1526,126,3,100,true,false,true,true,false,false,false,true,false,true,true,true,true,true,false,true,true,true,false,0.0
1527,127,3,100,true,true,false,true,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,0.0
1528,128,3,100,false,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,0.0
1529,129,3,100,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,true,true,false,0.0
1530,130,3,100,true,true,true,false,true,true,true,true,true,false,false,true,true,false,false,true,true,false,true,0.0
1531,131,3,100,true,true,false,false,true,true,true,true,false,true,false,false,false,true,true,true,false,false,false,0.0
1532,132,3,100,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,false,0.0
1533,133,3,100,true,true,true,false,true,true,false,true,false,true,true,false,false,false,true,true,true,false,false,0.0
1534,134,3,100,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,false,false,false,false,0.0
1535,135,3,100,true,false,true,false,true,false,false,true,true,false,true,false,true,true,false,false,true,true,false,0.0
1536,136,3,100,true,false,true,false,true,true,false,true,true,false,true,true,false,true,true,false,true,false,false,0.0
1537,137,3,100,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true,false,0.0
1538,138,3,100,true,true,true,false,true,true,false,false,true,true,true,true,true,false,false,true,false,false,false,0.0
1539,139,3,100,true,false,true,true,true,false,false,false,true,false,true,true,false,true,false,true,false,false,false,0.0
1540,140,3,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,0.0
1541,141,3,100,false,true,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true,0.0
1542,142,3,100,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,0.0
1543,143,3,100,true,true,false,true,true,true,true,true,false,true,false,false,false,false,true,true,false,true,false,0.0
1544,144,3,100,true,true,true,true,false,true,true,true,false,false,false,true,false,false,true,false,false,false,true,0.0
1545,145,3,100,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,false,0.0
1546,146,3,100,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,0.0
1547,147,3,100,true,false,true,true,true,false,false,true,true,false,true,true,true,true,false,false,false,true,true,0.0
1548,148,3,100,true,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,false,true,0.0
1549,149,3,100,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,false,0.0
1550,150,3,100,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,0.0
1551,151,3,100,true,true,true,false,true,false,false,true,true,false,false,true,true,true,true,false,true,false,false,0.0
1552,152,3,100,false,true,true,false,true,true,false,true,true,true,false,false,true,false,true,false,true,true,false,0.0
1553,153,3,100,true,true,true,true,false,true,false,true,true,true,false,false,true,true,true,false,false,true,false,0.0
1554,154,3,100,true,true,false,true,true,false,false,true,false,false,false,true,false,true,false,false,false,false,false,0.0
1555,155,3,100,true,true,true,true,true,true,false,false,false,true,true,false,true,false,true,true,false,true,false,0.0
1556,156,3,100,true,true,true,false,true,true,false,false,true,false,true,false,true,true,true,false,false,false,false,0.0
1557,157,3,100,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,0.0
1558,158,3,100,true,false,true,true,true,true,false,false,true,true,false,true,true,true,true,false,false,true,false,0.0
1559,159,3,100,false,true,true,true,false,true,false,false,true,true,true,false,true,true,false,true,true,false,false,0.0
1560,160,3,100,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,0.0
1561,161,3,100,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false,true,true,true,false,0.0
1562,162,3,100,true,false,false,true,true,false,true,true,true,true,false,true,false,false,true,true,false,false,true,0.0
1563,163,3,100,true,true,true,false,true,true,true,true,false,true,false,false,true,true,false,false,true,true,false,0.0
1564,164,3,100,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,0.0
1565,165,3,100,true,true,false,false,true,true,false,true,true,false,false,true,false,false,true,true,true,false,true,0.0
1566,166,3,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,0.0
1567,167,3,100,true,true,false,true,true,false,true,true,true,false,true,true,true,true,false,false,false,false,false,0.0
1568,168,3,100,true,true,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,0.0
1569,169,3,100,true,true,true,false,true,false,false,true,false,true,true,true,false,true,false,false,true,false,true,0.0
1570,170,3,100,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,false,true,false,0.0
1571,171,3,100,false,true,true,true,true,true,false,false,true,true,false,true,true,false,false,true,true,false,true,0.0
1572,172,3,100,true,true,true,true,false,false,false,true,false,false,true,true,true,true,false,true,false,false,false,0.0
1573,173,3,100,true,true,false,true,true,false,true,true,true,true,false,true,false,true,false,true,false,false,false,0.0
1574,174,3,100,true,true,false,true,true,true,false,false,true,false,false,false,true,false,true,false,true,true,true,0.0
1575,175,3,100,true,true,true,false,true,true,true,false,true,false,false,true,false,true,true,false,false,true,false,0.0
1576,176,3,100,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,false,false,0.0
1577,177,3,100,true,true,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,0.0
1578,178,3,100,true,false,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false,false,false,0.0
1579,179,3,100,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,false,false,false,true,0.0
1580,180,3,100,true,true,false,true,false,true,false,true,true,false,false,false,true,true,true,true,true,true,false,0.0
1581,181,3,100,true,true,true,false,false,false,true,false,true,true,true,false,true,true,true,true,true,false,false,0.0
1582,182,3,100,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,0.0
1583,183,3,100,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,0.0
1584,184,3,100,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,true,true,0.0
1585,185,3,100,false,true,true,true,false,true,false,false,false,true,false,true,false,true,true,false,false,true,false,0.0
1586,186,3,100,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,0.0
1587,187,3,100,true,true,true,true,false,true,true,false,false,false,true,true,false,true,true,false,false,true,true,0.0
1588,188,3,100,true,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,0.0
1589,189,3,100,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,false,false,true,0.0
1590,190,3,100,true,true,true,false,true,false,false,false,true,false,true,true,true,true,true,true,true,false,false,0.0
1591,191,3,100,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,false,true,false,0.0
1592,192,3,100,true,true,true,false,false,false,true,true,true,false,true,true,false,false,true,false,true,true,false,0.0
1593,193,3,100,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,false,true,true,false,0.0
1594,194,3,100,false,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false,false,false,false,0.0
1595,195,3,100,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,true,true,true,false,0.0
1596,196,3,100,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,0.0
1597,197,3,100,true,true,true,true,true,false,true,false,true,true,true,false,false,true,true,true,true,false,false,0.0
1598,198,3,100,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,0.0
1599,199,3,100,false,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,false,false,0.0
1600,0,3,250,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,0.0
1601,1,3,250,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
1602,2,3,250,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,true,0.0
1603,3,3,250,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,0.0
1604,4,3,250,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,0.0
1605,5,3,250,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true,true,false,true,0.0
1606,6,3,250,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,0.0
1607,7,3,250,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,0.0
1608,8,3,250,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false,false,0.0
1609,9,3,250,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false,0.0
1610,10,3,250,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,0.0
1611,11,3,250,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true,true,0.0
1612,12,3,250,true,true,false,true,true,true,true,false,true,false,true,true,false,false,false,true,true,false,false,0.0
1613,13,3,250,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,0.0
1614,14,3,250,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,false,false,true,false,0.0
1615,15,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,0.0
1616,16,3,250,true,false,true,true,true,false,true,false,false,true,true,true,true,false,true,false,true,false,true,0.0
1617,17,3,250,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,0.0
1618,18,3,250,true,false,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,0.0
1619,19,3,250,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,0.0
1620,20,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,0.0
1621,21,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,0.0
1622,22,3,250,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,0.0
1623,23,3,250,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false,true,true,0.0
1624,24,3,250,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,0.0
1625,25,3,250,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,true,false,0.0
1626,26,3,250,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,0.0
1627,27,3,250,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,false,false,0.0
1628,28,3,250,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true,true,0.0
1629,29,3,250,false,false,true,true,false,true,true,true,true,true,true,false,false,false,false,true,true,true,true,0.0
1630,30,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,0.0
1631,31,3,250,true,false,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,true,true,0.0
1632,32,3,250,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,false,true,false,false,0.0
1633,33,3,250,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,0.0
1634,34,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,0.0
1635,35,3,250,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,0.0
1636,36,3,250,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,0.0
1637,37,3,250,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,0.0
1638,38,3,250,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,0.0
1639,39,3,250,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,0.0
1640,40,3,250,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,true,false,false,0.0
1641,41,3,250,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,0.0
1642,42,3,250,true,true,false,true,true,true,false,false,true,false,true,true,false,true,true,true,true,false,false,0.0
1643,43,3,250,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,false,false,0.0
1644,44,3,250,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,0.0
1645,45,3,250,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,0.0
1646,46,3,250,true,true,true,true,false,true,false,true,false,true,false,true,false,false,true,false,false,false,true,0.0
1647,47,3,250,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,0.0
1648,48,3,250,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,0.0
1649,49,3,250,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,0.0
1650,50,3,250,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true,0.0
1651,51,3,250,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,0.0
1652,52,3,250,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,0.0
1653,53,3,250,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,0.0
1654,54,3,250,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,false,true,false,true,0.0
1655,55,3,250,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,0.0
1656,56,3,250,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,0.0
1657,57,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,0.0
1658,58,3,250,true,false,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,false,0.0
1659,59,3,250,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,true,0.0
1660,60,3,250,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,0.0
1661,61,3,250,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,false,true,false,0.0
1662,62,3,250,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false,false,false,false,0.0
1663,63,3,250,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,0.0
1664,64,3,250,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,0.0
1665,65,3,250,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,0.0
1666,66,3,250,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,false,false,true,false,0.0
1667,67,3,250,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,0.0
1668,68,3,250,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,0.0
1669,69,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,0.0
1670,70,3,250,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.0
1671,71,3,250,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,false,true,0.0
1672,72,3,250,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,0.0
1673,73,3,250,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,0.0
1674,74,3,250,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true,false,true,true,true,0.0
1675,75,3,250,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,0.0
1676,76,3,250,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,0.0
1677,77,3,250,true,true,true,true,true,false,true,true,true,false,false,true,false,false,true,true,true,true,true,0.0
1678,78,3,250,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true,false,true,0.0
1679,79,3,250,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,0.0
1680,80,3,250,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,0.0
1681,81,3,250,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,0.0
1682,82,3,250,false,true,true,true,false,false,true,true,true,false,true,false,true,true,true,true,false,true,true,0.0
1683,83,3,250,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,0.0
1684,84,3,250,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,false,false,true,0.0
